timestamp,symbol,action,confidence,position_size,fear_greed_index,sentiment_score,reasoning
2025-10-20 15:08:41.406551,BTC,SELL,0.5221690000000001,0.05,65.3615,0.30723,Market shows greed (FGI: 65.4) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:41.732386,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:42.013099,BTC,HOLD,0.44170000000000004,0.05,48.05,-0.039,Market shows neutral (FGI: 48.0) with neutral sentiment (score: -0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:42.348437,BTC,HOLD,0.43900000000000006,0.05,48.5,-0.03,Market shows neutral (FGI: 48.5) with neutral sentiment (score: -0.03). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:42.605635,BTC,SELL,0.523399,0.05,65.56649999999999,0.31133,Market shows greed (FGI: 65.6) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:42.934147,BTC,SELL,0.525283,0.05,65.8805,0.31760999999999995,Market shows greed (FGI: 65.9) with very positive sentiment (score: 0.32). SELL signal generated with moderate confidence (0.53).
2025-10-20 15:08:43.199928,BTC,HOLD,0.45699999999999996,0.05,54.50000000000001,0.09,Market shows neutral (FGI: 54.5) with neutral sentiment (score: 0.09). HOLD signal generated with low confidence (0.46).
2025-10-20 15:08:43.542028,BTC,SELL,0.514399,0.05,64.0665,0.28132999999999997,Market shows greed (FGI: 64.1) with positive sentiment (score: 0.28). SELL signal generated with moderate confidence (0.51).
2025-10-20 15:08:43.701462,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:44.143199,BTC,HOLD,0.44800000000000006,0.05,53.0,0.06,Market shows neutral (FGI: 53.0) with neutral sentiment (score: 0.06). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:44.747738,BTC,BUY,0.535378,0.05,32.437000000000005,-0.3512599999999999,Market shows fear (FGI: 32.4) with very negative sentiment (score: -0.35). BUY signal generated with moderate confidence (0.54).
2025-10-20 15:08:44.748242,BTC,STRONG_BUY,0.620629,0.05,18.228500000000004,-0.6354299999999999,Market shows extreme fear (FGI: 18.2) with very negative sentiment (score: -0.64). STRONG_BUY signal generated with moderate confidence (0.62).
2025-10-20 15:08:44.900345,ETH,HOLD,0.4408,0.05,51.800000000000004,0.036,Market shows neutral (FGI: 51.8) with neutral sentiment (score: 0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:45.344369,ETH,HOLD,0.4534,0.05,53.900000000000006,0.078,Market shows neutral (FGI: 53.9) with neutral sentiment (score: 0.08). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:45.942807,BTC,BUY,0.556219,0.05,28.963499999999996,-0.42073,Market shows fear (FGI: 29.0) with very negative sentiment (score: -0.42). BUY signal generated with moderate confidence (0.56).
2025-10-20 15:08:45.942807,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:46.552567,BTC,SELL,0.5221690000000001,0.05,65.3615,0.30723,Market shows greed (FGI: 65.4) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:46.552567,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:46.702795,BTC,HOLD,0.43900000000000006,0.05,48.5,-0.03,Market shows neutral (FGI: 48.5) with neutral sentiment (score: -0.03). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:47.137982,BTC,HOLD,0.44170000000000004,0.05,48.05,-0.039,Market shows neutral (FGI: 48.0) with neutral sentiment (score: -0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:47.638937,BTC,SELL,0.523399,0.05,65.56649999999999,0.31133,Market shows greed (FGI: 65.6) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:47.639972,BTC,SELL,0.525283,0.05,65.8805,0.31760999999999995,Market shows greed (FGI: 65.9) with very positive sentiment (score: 0.32). SELL signal generated with moderate confidence (0.53).
2025-10-20 15:08:48.141072,BTC,HOLD,0.45699999999999996,0.05,54.50000000000001,0.09,Market shows neutral (FGI: 54.5) with neutral sentiment (score: 0.09). HOLD signal generated with low confidence (0.46).
2025-10-20 15:08:48.141072,BTC,SELL,0.514399,0.05,64.0665,0.28132999999999997,Market shows greed (FGI: 64.1) with positive sentiment (score: 0.28). SELL signal generated with moderate confidence (0.51).
2025-10-20 15:08:48.504615,BTC,HOLD,0.44800000000000006,0.05,53.0,0.06,Market shows neutral (FGI: 53.0) with neutral sentiment (score: 0.06). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:48.739402,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:49.256761,BTC,BUY,0.535378,0.05,32.437000000000005,-0.3512599999999999,Market shows fear (FGI: 32.4) with very negative sentiment (score: -0.35). BUY signal generated with moderate confidence (0.54).
2025-10-20 15:08:49.256761,BTC,STRONG_BUY,0.620629,0.05,18.228500000000004,-0.6354299999999999,Market shows extreme fear (FGI: 18.2) with very negative sentiment (score: -0.64). STRONG_BUY signal generated with moderate confidence (0.62).
2025-10-20 15:08:49.705984,ETH,HOLD,0.4408,0.05,51.800000000000004,0.036,Market shows neutral (FGI: 51.8) with neutral sentiment (score: 0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:50.267676,ETH,HOLD,0.4534,0.05,53.900000000000006,0.078,Market shows neutral (FGI: 53.9) with neutral sentiment (score: 0.08). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:50.524888,BTC,BUY,0.556219,0.05,28.963499999999996,-0.42073,Market shows fear (FGI: 29.0) with very negative sentiment (score: -0.42). BUY signal generated with moderate confidence (0.56).
2025-10-20 15:08:50.850643,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:51.132038,BTC,SELL,0.5221690000000001,0.05,65.3615,0.30723,Market shows greed (FGI: 65.4) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:51.351597,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:51.726060,BTC,HOLD,0.43900000000000006,0.05,48.5,-0.03,Market shows neutral (FGI: 48.5) with neutral sentiment (score: -0.03). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:51.944105,BTC,HOLD,0.44170000000000004,0.05,48.05,-0.039,Market shows neutral (FGI: 48.0) with neutral sentiment (score: -0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:52.328201,BTC,SELL,0.523399,0.05,65.56649999999999,0.31133,Market shows greed (FGI: 65.6) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:52.548454,BTC,SELL,0.525283,0.05,65.8805,0.31760999999999995,Market shows greed (FGI: 65.9) with very positive sentiment (score: 0.32). SELL signal generated with moderate confidence (0.53).
2025-10-20 15:08:52.937665,BTC,SELL,0.514399,0.05,64.0665,0.28132999999999997,Market shows greed (FGI: 64.1) with positive sentiment (score: 0.28). SELL signal generated with moderate confidence (0.51).
2025-10-20 15:08:53.050237,BTC,HOLD,0.45699999999999996,0.05,54.50000000000001,0.09,Market shows neutral (FGI: 54.5) with neutral sentiment (score: 0.09). HOLD signal generated with low confidence (0.46).
2025-10-20 15:08:53.538558,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:53.649578,BTC,HOLD,0.44800000000000006,0.05,53.0,0.06,Market shows neutral (FGI: 53.0) with neutral sentiment (score: 0.06). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:54.131348,BTC,STRONG_BUY,0.620629,0.05,18.228500000000004,-0.6354299999999999,Market shows extreme fear (FGI: 18.2) with very negative sentiment (score: -0.64). STRONG_BUY signal generated with moderate confidence (0.62).
2025-10-20 15:08:54.241846,BTC,BUY,0.535378,0.05,32.437000000000005,-0.3512599999999999,Market shows fear (FGI: 32.4) with very negative sentiment (score: -0.35). BUY signal generated with moderate confidence (0.54).
2025-10-20 15:08:54.730306,ETH,HOLD,0.4534,0.05,53.900000000000006,0.078,Market shows neutral (FGI: 53.9) with neutral sentiment (score: 0.08). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:54.762398,ETH,HOLD,0.4408,0.05,51.800000000000004,0.036,Market shows neutral (FGI: 51.8) with neutral sentiment (score: 0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:55.324010,BTC,BUY,0.556219,0.05,28.963499999999996,-0.42073,Market shows fear (FGI: 29.0) with very negative sentiment (score: -0.42). BUY signal generated with moderate confidence (0.56).
2025-10-20 15:08:55.338705,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:55.929692,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:55.929692,BTC,SELL,0.5221690000000001,0.05,65.3615,0.30723,Market shows greed (FGI: 65.4) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:56.536602,BTC,HOLD,0.44170000000000004,0.05,48.05,-0.039,Market shows neutral (FGI: 48.0) with neutral sentiment (score: -0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:56.536602,BTC,HOLD,0.43900000000000006,0.05,48.5,-0.03,Market shows neutral (FGI: 48.5) with neutral sentiment (score: -0.03). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:57.142248,BTC,SELL,0.525283,0.05,65.8805,0.31760999999999995,Market shows greed (FGI: 65.9) with very positive sentiment (score: 0.32). SELL signal generated with moderate confidence (0.53).
2025-10-20 15:08:57.143247,BTC,SELL,0.523399,0.05,65.56649999999999,0.31133,Market shows greed (FGI: 65.6) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:08:57.741250,BTC,HOLD,0.45699999999999996,0.05,54.50000000000001,0.09,Market shows neutral (FGI: 54.5) with neutral sentiment (score: 0.09). HOLD signal generated with low confidence (0.46).
2025-10-20 15:08:57.741250,BTC,SELL,0.514399,0.05,64.0665,0.28132999999999997,Market shows greed (FGI: 64.1) with positive sentiment (score: 0.28). SELL signal generated with moderate confidence (0.51).
2025-10-20 15:08:58.349583,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:08:58.350587,BTC,HOLD,0.44800000000000006,0.05,53.0,0.06,Market shows neutral (FGI: 53.0) with neutral sentiment (score: 0.06). HOLD signal generated with low confidence (0.45).
2025-10-20 15:08:58.934785,BTC,BUY,0.535378,0.05,32.437000000000005,-0.3512599999999999,Market shows fear (FGI: 32.4) with very negative sentiment (score: -0.35). BUY signal generated with moderate confidence (0.54).
2025-10-20 15:08:58.934785,BTC,STRONG_BUY,0.620629,0.05,18.228500000000004,-0.6354299999999999,Market shows extreme fear (FGI: 18.2) with very negative sentiment (score: -0.64). STRONG_BUY signal generated with moderate confidence (0.62).
2025-10-20 15:08:59.438560,ETH,HOLD,0.4408,0.05,51.800000000000004,0.036,Market shows neutral (FGI: 51.8) with neutral sentiment (score: 0.04). HOLD signal generated with low confidence (0.44).
2025-10-20 15:08:59.439835,ETH,HOLD,0.4534,0.05,53.900000000000006,0.078,Market shows neutral (FGI: 53.9) with neutral sentiment (score: 0.08). HOLD signal generated with low confidence (0.45).
2025-10-20 15:09:00.030656,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
2025-10-20 15:09:00.030656,BTC,BUY,0.556219,0.05,28.963499999999996,-0.42073,Market shows fear (FGI: 29.0) with very negative sentiment (score: -0.42). BUY signal generated with moderate confidence (0.56).
2025-10-20 15:09:00.555205,BTC,SELL,0.5221690000000001,0.05,65.3615,0.30723,Market shows greed (FGI: 65.4) with very positive sentiment (score: 0.31). SELL signal generated with moderate confidence (0.52).
2025-10-20 15:09:00.623289,BTC,HOLD,0.43000000000000005,0.05,50.0,0.0,Market shows neutral (FGI: 50.0) with neutral sentiment (score: 0.00). HOLD signal generated with low confidence (0.43).
